State,Name,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,Unemployment Rate,Households with Internet,Households with Just Cell Data Plan,Households with DSL or Fiber Optic,Households with Broadband Any Type,Households with Celular Data Plan,Households with Just DSL or Fiber Optic,Households with Satellite Internet,Households with Just Satellite Internet,Households with No Internet
27,"Kittson County, Minnesota",4384.0,47.9,52304.0,30525.0,473.0,10.789233576642335,1.3458029197080292,1891.0,68.0,902.0,1049.0,491.0,463.0,94.0,39.0,480.0
27,"Le Sueur County, Minnesota",27810.0,41.4,65500.0,31135.0,2433.0,8.748651564185545,2.1467098166127294,10844.0,999.0,6591.0,8362.0,5079.0,2780.0,919.0,290.0,1978.0
27,"Mahnomen County, Minnesota",5500.0,35.7,42439.0,20720.0,1220.0,22.181818181818183,4.036363636363636,1947.0,318.0,776.0,1193.0,804.0,310.0,119.0,56.0,606.0
27,"Chisago County, Minnesota",54297.0,40.9,76747.0,32105.0,2871.0,5.287584949444721,2.2874191944306315,19871.0,1864.0,13141.0,16364.0,10060.0,5481.0,1707.0,451.0,2625.0
27,"Redwood County, Minnesota",15430.0,43.5,51871.0,27543.0,1778.0,11.52300712896954,1.5165262475696695,6310.0,643.0,3028.0,4221.0,2561.0,1313.0,558.0,172.0,1625.0
27,"Yellow Medicine County, Minnesota",9930.0,42.6,54645.0,28182.0,1215.0,12.235649546827794,1.4098690835850958,4157.0,388.0,2097.0,3030.0,1726.0,926.0,496.0,200.0,936.0
27,"Todd County, Minnesota",24423.0,43.7,49213.0,24988.0,3126.0,12.799410391843754,1.8261474839290832,9777.0,1062.0,4165.0,6594.0,3760.0,2082.0,1373.0,522.0,2630.0
27,"Beltrami County, Minnesota",45847.0,33.4,45923.0,23748.0,8203.0,17.892119440748576,4.3427050843021355,17076.0,1107.0,11650.0,13061.0,6557.0,6247.0,390.0,82.0,3240.0
27,"Blue Earth County, Minnesota",65767.0,30.6,53752.0,28283.0,11321.0,17.21380023415999,2.651785850046376,25558.0,1791.0,18136.0,21116.0,11107.0,8791.0,1504.0,524.0,3371.0
27,"Houston County, Minnesota",18709.0,45.4,56837.0,30150.0,1631.0,8.717729435031268,1.7531669250093538,8114.0,294.0,5795.0,6340.0,3004.0,3108.0,371.0,80.0,1460.0
27,"Lac qui Parle County, Minnesota",6840.0,50.0,50195.0,31427.0,628.0,9.181286549707602,1.5935672514619883,3171.0,227.0,1912.0,2266.0,1245.0,877.0,212.0,65.0,760.0
27,"Lake of the Woods County, Minnesota",3841.0,51.1,46943.0,24964.0,280.0,7.289768289507941,2.1088258266076543,1533.0,56.0,557.0,645.0,314.0,310.0,58.0,7.0,470.0
27,"Otter Tail County, Minnesota",57790.0,46.6,55181.0,29932.0,5350.0,9.257657034088943,1.8203841495068351,24300.0,2585.0,13258.0,17083.0,10451.0,5812.0,1420.0,384.0,5508.0
27,"Waseca County, Minnesota",18898.0,39.6,55189.0,27383.0,1614.0,8.540586305429146,1.6774261826648322,7375.0,796.0,4408.0,5845.0,3700.0,1776.0,722.0,223.0,1238.0
27,"St. Louis County, Minnesota",200294.0,41.0,50936.0,29197.0,29574.0,14.765295016326,2.6136579228534056,85662.0,8364.0,48901.0,63345.0,39183.0,20398.0,7339.0,2284.0,17506.0
27,"Anoka County, Minnesota",344861.0,38.2,76796.0,34321.0,22428.0,6.503489811837233,2.4067667842986014,126072.0,11860.0,92081.0,108048.0,71826.0,33249.0,6653.0,1376.0,13841.0
27,"Stearns County, Minnesota",155300.0,34.1,59564.0,29148.0,19321.0,12.441081777205408,2.6052801030264003,58657.0,4686.0,38061.0,46160.0,27907.0,16312.0,3636.0,1113.0,8739.0
27,"Dakota County, Minnesota",414655.0,37.7,79995.0,38863.0,28284.0,6.821092233302384,2.295884530513318,158777.0,7987.0,125359.0,137728.0,94065.0,40448.0,7676.0,1289.0,15977.0
27,"Lincoln County, Minnesota",5724.0,45.9,51102.0,28382.0,630.0,11.0062893081761,1.519916142557652,2484.0,160.0,1356.0,1694.0,828.0,688.0,176.0,74.0,677.0
27,"Lyon County, Minnesota",25789.0,35.6,54181.0,30203.0,3374.0,13.083097444646942,2.0047306991352905,10060.0,681.0,6534.0,8016.0,4537.0,2929.0,870.0,361.0,1515.0
27,"Marshall County, Minnesota",9397.0,43.4,57289.0,28585.0,724.0,7.704586570181973,1.723954453549005,3953.0,257.0,2197.0,2721.0,1251.0,1269.0,296.0,91.0,890.0
27,"Mille Lacs County, Minnesota",25635.0,40.1,53737.0,25732.0,2869.0,11.191730056563292,3.3352837916910474,10116.0,1309.0,5247.0,7236.0,4262.0,2489.0,777.0,306.0,2330.0
27,"Renville County, Minnesota",14798.0,44.4,56721.0,31215.0,1589.0,10.737937559129612,1.3785646709014732,6219.0,679.0,2563.0,3962.0,2148.0,1339.0,758.0,354.0,1730.0
27,"Washington County, Minnesota",250979.0,39.2,89598.0,41591.0,12251.0,4.881284888377115,1.9459795441052836,92005.0,5976.0,73470.0,82011.0,55342.0,24492.0,5158.0,787.0,7453.0
27,"Carlton County, Minnesota",35408.0,40.7,58874.0,26900.0,4123.0,11.64426118391324,1.9345910528694081,13413.0,1476.0,6500.0,9259.0,5808.0,2669.0,1499.0,568.0,3299.0
27,"Cook County, Minnesota",5270.0,52.1,51903.0,31831.0,679.0,12.884250474383302,1.3472485768500948,2700.0,209.0,1381.0,1902.0,885.0,730.0,356.0,211.0,564.0
27,"Kanabec County, Minnesota",15948.0,44.5,50509.0,26345.0,1820.0,11.412089290193128,2.6272886882367694,6353.0,1102.0,2244.0,4279.0,2712.0,1065.0,940.0,359.0,1520.0
27,"Koochiching County, Minnesota",12776.0,48.6,47131.0,26804.0,2136.0,16.718847839699436,3.3735128365685663,5629.0,530.0,3108.0,3928.0,2298.0,1439.0,369.0,108.0,1517.0
27,"Meeker County, Minnesota",23105.0,42.2,59611.0,29216.0,1885.0,8.15840727115343,1.475871023587968,9164.0,943.0,4581.0,6572.0,3931.0,1991.0,1194.0,402.0,2041.0
27,"Morrison County, Minnesota",32880.0,41.7,52855.0,28040.0,3711.0,11.286496350364963,2.4148418491484187,13327.0,1625.0,6477.0,9457.0,6012.0,2853.0,1320.0,372.0,3241.0
27,"Pennington County, Minnesota",14197.0,39.5,53893.0,28562.0,1440.0,10.142987955201804,1.7398041839825316,5883.0,401.0,3644.0,4267.0,2290.0,1711.0,303.0,136.0,1165.0
27,"Rice County, Minnesota",65251.0,36.6,63311.0,28603.0,6550.0,10.038160334707515,1.9647208471900814,22899.0,2323.0,14668.0,18365.0,11524.0,5891.0,1757.0,579.0,3727.0
27,"Steele County, Minnesota",36612.0,39.3,58882.0,29930.0,3583.0,9.786408827706763,2.3680760406424124,14450.0,1349.0,9018.0,11425.0,6894.0,3833.0,1101.0,512.0,2539.0
27,"Sherburne County, Minnesota",92024.0,35.9,83895.0,33048.0,5746.0,6.244023298270016,2.0407719725289053,31181.0,2390.0,22766.0,26700.0,17582.0,8155.0,2590.0,448.0,3260.0
27,"Wadena County, Minnesota",13626.0,41.7,45018.0,24200.0,1977.0,14.509026860413915,2.7153970350799943,5704.0,409.0,3246.0,3953.0,2095.0,1613.0,425.0,110.0,1407.0
27,"Benton County, Minnesota",39360.0,35.6,53574.0,27018.0,5445.0,13.833841463414634,2.2916666666666665,16005.0,1423.0,9978.0,12487.0,7733.0,4246.0,1148.0,358.0,2652.0
27,"Carver County, Minnesota",98799.0,37.2,93095.0,44212.0,3934.0,3.9818216783570684,1.4068968309395844,35342.0,1927.0,27212.0,30750.0,20663.0,9042.0,2301.0,636.0,3349.0
27,"Freeborn County, Minnesota",30619.0,44.3,51174.0,27603.0,3536.0,11.54838498971227,2.1228648878147554,12958.0,1364.0,7318.0,9471.0,5934.0,2985.0,892.0,317.0,2953.0
27,"Itasca County, Minnesota",45237.0,45.9,52050.0,27497.0,5553.0,12.275349824258903,2.688065079470345,19356.0,1966.0,11092.0,14519.0,9133.0,4514.0,1708.0,596.0,4106.0
27,"McLeod County, Minnesota",35816.0,40.4,59869.0,30145.0,2964.0,8.27563100290373,1.6668528032164396,14760.0,1218.0,9677.0,11609.0,6932.0,4156.0,932.0,302.0,2487.0
27,"Pope County, Minnesota",10932.0,45.9,58198.0,32454.0,847.0,7.747896084888401,1.5459202341748994,4898.0,484.0,2666.0,3596.0,2106.0,1177.0,449.0,153.0,1038.0
27,"Ramsey County, Minnesota",537893.0,34.8,60301.0,32544.0,78410.0,14.57724863495156,3.029598823557845,208504.0,17399.0,148917.0,171248.0,118140.0,49157.0,7590.0,1214.0,28897.0
27,"Stevens County, Minnesota",9759.0,33.1,57552.0,31419.0,1454.0,14.899067527410596,1.455067117532534,3630.0,139.0,2496.0,2738.0,1419.0,1213.0,228.0,35.0,654.0
27,"Swift County, Minnesota",9448.0,44.1,49556.0,29470.0,1131.0,11.970787468247249,1.7040643522438612,4217.0,243.0,2360.0,2901.0,1382.0,1299.0,390.0,131.0,1055.0
27,"Winona County, Minnesota",50992.0,34.5,53975.0,27200.0,6849.0,13.431518669595231,3.0240037652965173,19228.0,993.0,13266.0,15316.0,8541.0,6071.0,1095.0,508.0,3248.0
28,"Hancock County, Mississippi",46277.0,43.2,47518.0,24373.0,7921.0,17.116494154763707,3.8896211941137064,19145.0,2509.0,10237.0,14022.0,9385.0,3846.0,1435.0,406.0,4297.0
22,"LaSalle Parish, Louisiana",14930.0,38.2,34712.0,18836.0,3351.0,22.44474212993972,2.0830542531815137,5044.0,759.0,2092.0,3272.0,2556.0,572.0,600.0,118.0,1627.0
28,"Sharkey County, Mississippi",4631.0,39.6,30033.0,17192.0,1315.0,28.395594903908442,5.7223061973655795,1809.0,223.0,783.0,1090.0,896.0,175.0,95.0,19.0,661.0
28,"Tippah County, Mississippi",21993.0,38.6,39351.0,19780.0,4933.0,22.429864047651524,4.051289046514801,8204.0,1263.0,3227.0,4915.0,2971.0,1724.0,588.0,182.0,2571.0
28,"Choctaw County, Mississippi",8360.0,44.3,34542.0,19816.0,1998.0,23.89952153110048,4.23444976076555,3198.0,542.0,801.0,1650.0,1120.0,340.0,352.0,175.0,1255.0
28,"Forrest County, Mississippi",75835.0,32.0,39555.0,20783.0,18998.0,25.051757104239467,5.7335003626293926,28063.0,4444.0,14236.0,19611.0,11905.0,6798.0,1427.0,539.0,6646.0
28,"Itawamba County, Mississippi",23439.0,39.8,38358.0,20859.0,4107.0,17.522078586970434,2.6025001066598406,8813.0,1431.0,3948.0,5907.0,3918.0,1741.0,543.0,199.0,2330.0
28,"Lafayette County, Mississippi",52744.0,29.3,45019.0,25719.0,12076.0,22.89549522220537,2.8287577733960263,19767.0,1973.0,11755.0,15018.0,9889.0,4198.0,1626.0,530.0,3295.0
28,"Issaquena County, Mississippi",1296.0,38.8,25609.0,16348.0,422.0,32.56172839506173,3.7037037037037037,437.0,114.0,89.0,215.0,195.0,13.0,12.0,7.0,222.0
28,"Jackson County, Mississippi",141314.0,38.3,50274.0,24665.0,21344.0,15.103952899217346,3.8594902132838924,50994.0,3716.0,30863.0,36713.0,20290.0,14976.0,3365.0,795.0,12126.0
28,"Lowndes County, Mississippi",59558.0,36.6,43198.0,23141.0,12243.0,20.55643238523792,5.191577957621142,22630.0,1982.0,11457.0,14487.0,8237.0,5239.0,1582.0,581.0,5533.0
28,"Leflore County, Mississippi",30113.0,33.1,25210.0,15403.0,11604.0,38.53485205725102,4.1311061667718265,10477.0,480.0,3323.0,4178.0,2077.0,1680.0,580.0,201.0,5727.0
28,"Tunica County, Mississippi",10276.0,32.9,32052.0,18486.0,2746.0,26.722460101206696,4.632152588555858,3983.0,595.0,1432.0,2400.0,1441.0,568.0,449.0,243.0,1225.0
28,"Wilkinson County, Mississippi",9084.0,37.3,23340.0,12722.0,3107.0,34.202994275649495,3.687802730074857,2882.0,349.0,712.0,1315.0,881.0,291.0,265.0,111.0,1371.0
28,"Claiborne County, Mississippi",9106.0,33.8,24601.0,13095.0,3897.0,42.795958708543814,5.666593454864924,3187.0,405.0,1113.0,1755.0,1292.0,399.0,282.0,47.0,1320.0
28,"Harrison County, Mississippi",200491.0,35.9,44684.0,23127.0,39854.0,19.878199021402455,4.377752617324468,77630.0,10277.0,45076.0,57876.0,38425.0,18037.0,3742.0,730.0,17304.0
28,"Jefferson Davis County, Mississippi",11639.0,43.6,26736.0,17035.0,3697.0,31.763897242031103,4.02955580376321,4798.0,393.0,1295.0,1958.0,933.0,825.0,338.0,93.0,2435.0
28,"Simpson County, Mississippi",27215.0,38.9,37591.0,19336.0,7226.0,26.55153408047033,4.17416865699063,9322.0,875.0,3081.0,4848.0,2700.0,1485.0,1085.0,312.0,3918.0
28,"Lauderdale County, Mississippi",78221.0,37.7,41340.0,23339.0,16102.0,20.585264826581096,3.1884020915099525,29892.0,3221.0,13768.0,18057.0,11305.0,6116.0,1370.0,373.0,8648.0
28,"Lincoln County, Mississippi",34542.0,37.8,37308.0,20627.0,8007.0,23.180475942331075,3.0455677146662032,12806.0,1845.0,3639.0,6849.0,4470.0,1219.0,2036.0,661.0,5019.0
28,"Scott County, Mississippi",28399.0,36.5,33601.0,20520.0,7795.0,27.448149582731787,4.7043909996830875,10096.0,1083.0,2945.0,4751.0,2863.0,1514.0,823.0,233.0,4461.0
28,"Winston County, Mississippi",18482.0,42.0,33313.0,23527.0,4568.0,24.715939833351367,4.328535872741045,7411.0,1710.0,1809.0,4059.0,3105.0,718.0,711.0,167.0,3006.0
28,"Yazoo County, Mississippi",27496.0,35.7,28330.0,16927.0,8518.0,30.979051498399766,5.335321501309282,8642.0,1252.0,2685.0,4448.0,3068.0,1094.0,634.0,214.0,3724.0
28,"Attala County, Mississippi",18731.0,39.9,33815.0,20617.0,4161.0,22.214510704180235,4.169558485932411,7174.0,782.0,2589.0,4095.0,2746.0,912.0,771.0,297.0,2562.0
28,"Benton County, Mississippi",8306.0,42.0,40605.0,18599.0,1663.0,20.02167108114616,5.598362629424512,2960.0,515.0,587.0,1557.0,997.0,253.0,402.0,239.0,1172.0
28,"Franklin County, Mississippi",7772.0,42.5,42388.0,24864.0,1369.0,17.614513638703038,2.9722079258878025,3097.0,710.0,1029.0,2084.0,1752.0,267.0,398.0,38.0,834.0
28,"Coahoma County, Mississippi",24296.0,34.0,28728.0,16699.0,8587.0,35.34326638129733,8.112446493249918,8969.0,1569.0,2643.0,4590.0,2576.0,1532.0,399.0,148.0,3953.0
28,"Jasper County, Mississippi",16547.0,40.8,35271.0,20619.0,3766.0,22.75941258234121,2.344835921919381,6817.0,864.0,1641.0,3102.0,2000.0,778.0,596.0,274.0,2890.0
28,"Jones County, Mississippi",68328.0,37.1,38656.0,20958.0,14425.0,21.111403816883268,3.344163446903173,24663.0,1816.0,9108.0,12063.0,6149.0,4921.0,1571.0,580.0,11027.0
28,"Walthall County, Mississippi",14670.0,40.3,31077.0,20155.0,3762.0,25.644171779141104,2.713019768234492,5903.0,508.0,1299.0,2678.0,1289.0,738.0,932.0,503.0,2712.0
28,"Monroe County, Mississippi",35967.0,41.0,39444.0,21643.0,6829.0,18.986849056079183,3.21127700392026,14042.0,1903.0,4722.0,7851.0,4499.0,2377.0,1435.0,815.0,5495.0
28,"Pontotoc County, Mississippi",31075.0,36.8,41865.0,20421.0,5232.0,16.83668543845535,2.9605792437650846,10845.0,2540.0,2746.0,6097.0,4707.0,933.0,940.0,345.0,3983.0
28,"Sunflower County, Mississippi",26915.0,34.9,28556.0,14427.0,7460.0,27.716886494519784,6.620843395875905,8505.0,1096.0,2993.0,4580.0,2847.0,1321.0,606.0,190.0,3548.0
28,"Webster County, Mississippi",9868.0,39.9,35634.0,20662.0,2477.0,25.10133765707337,3.6785569517632752,3842.0,858.0,983.0,2267.0,1716.0,297.0,458.0,224.0,1275.0
28,"Alcorn County, Mississippi",37242.0,40.1,38919.0,20527.0,7186.0,19.295419150421566,3.753826325116804,14675.0,2039.0,5906.0,8714.0,5765.0,2480.0,879.0,304.0,4752.0
28,"Adams County, Mississippi",31583.0,40.3,30359.0,17721.0,9950.0,31.504290282747046,3.967324193395181,11509.0,1796.0,5411.0,7792.0,5517.0,1792.0,754.0,289.0,3476.0
28,"Clay County, Mississippi",19990.0,39.4,34118.0,19220.0,5236.0,26.193096548274138,4.8924462231115555,7681.0,1114.0,2886.0,4605.0,2423.0,1544.0,729.0,478.0,2713.0
28,"DeSoto County, Mississippi",173267.0,36.6,62595.0,28316.0,16778.0,9.68332111711982,3.191028874511592,61158.0,5108.0,40246.0,48638.0,29789.0,15428.0,6149.0,1515.0,9606.0
28,"Covington County, Mississippi",19172.0,37.5,36471.0,18749.0,4363.0,22.75714583767995,3.713749217609013,6919.0,1091.0,1959.0,3614.0,2173.0,1045.0,543.0,322.0,2796.0
28,"Humphreys County, Mississippi",8678.0,36.4,26188.0,15696.0,3469.0,39.97464853652915,8.435123300299608,3119.0,395.0,1077.0,1640.0,1165.0,316.0,278.0,66.0,1336.0
28,"Calhoun County, Mississippi",14617.0,40.5,33370.0,17837.0,3836.0,26.24341520147773,3.2975302729698295,5853.0,674.0,1864.0,3116.0,1644.0,1012.0,534.0,208.0,2291.0
28,"Holmes County, Mississippi",18267.0,34.5,20330.0,12394.0,8167.0,44.70903815623802,6.541851426068868,6280.0,430.0,1252.0,2034.0,1190.0,679.0,402.0,107.0,3730.0
28,"Amite County, Mississippi",12574.0,46.4,30129.0,19665.0,2846.0,22.634006680451726,4.397964052807381,4994.0,603.0,1040.0,2548.0,1461.0,446.0,1058.0,537.0,2246.0
28,"Madison County, Mississippi",102212.0,37.0,68600.0,36627.0,12043.0,11.78237388956287,2.6865730051265997,38405.0,1854.0,25517.0,29877.0,21676.0,7234.0,4164.0,437.0,7068.0
28,"Marion County, Mississippi",25466.0,39.9,30998.0,19610.0,6396.0,25.11584072881489,3.2513940155501455,9667.0,1260.0,2875.0,4849.0,2856.0,1386.0,843.0,363.0,3799.0
28,"Tishomingo County, Mississippi",19476.0,42.6,36672.0,19379.0,3570.0,18.330252618607517,4.888067364962004,7606.0,1116.0,2928.0,4503.0,3002.0,1307.0,571.0,158.0,2616.0
28,"Wayne County, Mississippi",20458.0,37.4,35215.0,21515.0,4889.0,23.89774171473262,4.443249584514615,7762.0,1353.0,2027.0,4396.0,3169.0,707.0,1055.0,421.0,2761.0
28,"Greene County, Mississippi",13801.0,39.0,48029.0,18002.0,1572.0,11.390478950800667,3.8040721686834287,4174.0,1050.0,1224.0,2591.0,1857.0,597.0,421.0,99.0,1268.0
28,"Marshall County, Mississippi",35981.0,39.9,41134.0,19775.0,6032.0,16.764403435146328,2.618048414440955,13084.0,1988.0,3561.0,6372.0,3984.0,1755.0,940.0,365.0,5702.0
28,"Quitman County, Mississippi",7537.0,37.9,25671.0,15189.0,2762.0,36.645880323736236,9.950908849674937,3072.0,595.0,721.0,1454.0,866.0,433.0,133.0,77.0,1531.0
28,"Bolivar County, Mississippi",33121.0,35.0,28468.0,16984.0,11782.0,35.57259744572929,4.8851182029528095,12267.0,1617.0,4599.0,6673.0,4645.0,1855.0,533.0,99.0,5327.0
28,"Lamar County, Mississippi",60517.0,34.7,56129.0,28342.0,9776.0,16.154138506535354,4.630103937736504,22022.0,3749.0,12293.0,17287.0,11253.0,5480.0,1508.0,431.0,3654.0
28,"Lee County, Mississippi",84840.0,37.0,45985.0,23968.0,14466.0,17.05091937765205,3.0127298444130126,32485.0,4958.0,15945.0,22453.0,15552.0,5779.0,2507.0,662.0,8509.0
28,"Pike County, Mississippi",39763.0,37.0,30949.0,17470.0,12452.0,31.31554460176546,2.952493524130473,14962.0,1164.0,5246.0,7224.0,3740.0,2913.0,1028.0,284.0,6415.0
28,"Tallahatchie County, Mississippi",14552.0,34.7,30000.0,14163.0,3007.0,20.66382627817482,4.3293018141836175,4296.0,514.0,993.0,2072.0,1068.0,633.0,612.0,316.0,2004.0
28,"Smith County, Mississippi",16114.0,40.1,37697.0,21864.0,2914.0,18.08365396549584,1.9672334615861984,5850.0,671.0,1408.0,2526.0,1634.0,500.0,605.0,230.0,2669.0
28,"Stone County, Mississippi",17981.0,37.4,46283.0,21615.0,2995.0,16.656470719092376,2.5137645292252935,5979.0,1092.0,2215.0,3835.0,2737.0,910.0,574.0,47.0,1936.0
28,"Warren County, Mississippi",47510.0,38.2,41635.0,22542.0,11152.0,23.472953062513156,3.517154283308777,18559.0,2860.0,9103.0,12980.0,9597.0,2841.0,1286.0,306.0,4796.0
28,"Clarke County, Mississippi",16089.0,41.8,37626.0,20564.0,2961.0,18.40387842625396,3.81005656038287,6365.0,464.0,2147.0,3252.0,2058.0,802.0,709.0,234.0,2561.0
28,"Kemper County, Mississippi",10082.0,41.7,27016.0,15790.0,2905.0,28.81372743503273,2.5788534021027574,3695.0,320.0,775.0,1424.0,860.0,375.0,336.0,158.0,1762.0
28,"Montgomery County, Mississippi",10309.0,42.6,34983.0,22666.0,2604.0,25.259482006014164,3.957706858085168,4524.0,359.0,2021.0,2695.0,1542.0,980.0,577.0,129.0,1602.0
28,"Oktibbeha County, Mississippi",49392.0,25.4,37348.0,21322.0,13152.0,26.62779397473275,4.399497894395854,17393.0,2325.0,9477.0,12476.0,7276.0,4728.0,1001.0,234.0,3719.0
28,"Neshoba County, Mississippi",29437.0,36.7,36755.0,19243.0,6401.0,21.744743010496993,3.8930597547304413,10773.0,1974.0,3307.0,6101.0,4234.0,1499.0,959.0,290.0,3762.0
28,"Pearl River County, Mississippi",55049.0,41.0,44734.0,22136.0,9556.0,17.35908009228142,4.2761903031844355,20710.0,2154.0,10875.0,14336.0,8749.0,4803.0,1619.0,561.0,5057.0
28,"Leake County, Mississippi",22936.0,35.8,35578.0,18825.0,5566.0,24.267527031740496,3.889082664806418,8228.0,1240.0,2114.0,4132.0,2932.0,835.0,810.0,295.0,3075.0
28,"Noxubee County, Mississippi",10942.0,36.0,30808.0,16591.0,3725.0,34.04313653811003,6.296837872418205,4002.0,945.0,536.0,1844.0,1345.0,289.0,382.0,97.0,1739.0
28,"Rankin County, Mississippi",149645.0,37.2,61605.0,29055.0,12278.0,8.204751244612249,2.239967924087006,55226.0,5017.0,35424.0,44258.0,29691.0,12845.0,4604.0,755.0,8931.0
28,"Tate County, Mississippi",28333.0,37.7,46233.0,21671.0,5099.0,17.996682313909574,3.4376875022059084,10016.0,1336.0,4241.0,6459.0,4381.0,1504.0,1060.0,444.0,3008.0
28,"Washington County, Mississippi",48002.0,36.7,29387.0,19247.0,15987.0,33.30486229740428,7.21844923128203,18249.0,2360.0,8069.0,11077.0,7852.0,2753.0,1045.0,137.0,6377.0
28,"Lawrence County, Mississippi",12659.0,40.4,40432.0,21826.0,2498.0,19.73299628722648,3.839165810885536,4822.0,441.0,1189.0,2151.0,1342.0,432.0,758.0,225.0,2232.0
28,"Panola County, Mississippi",34229.0,37.0,35891.0,20191.0,6979.0,20.389143708551227,3.029594788045225,12449.0,1710.0,3408.0,6044.0,3762.0,1542.0,1210.0,553.0,5455.0
28,"Perry County, Mississippi",12047.0,40.7,35374.0,19308.0,2377.0,19.731053374284055,4.017597742176475,4476.0,1228.0,1044.0,2618.0,1988.0,483.0,349.0,121.0,1523.0
28,"Yalobusha County, Mississippi",12426.0,41.8,37647.0,20037.0,2756.0,22.17930146467085,2.3821020441010785,5196.0,404.0,1416.0,2292.0,1360.0,649.0,555.0,234.0,2625.0
28,"Chickasaw County, Mississippi",17305.0,37.0,33579.0,19609.0,3898.0,22.525281710488297,3.2129442357700086,6454.0,773.0,1796.0,3317.0,1994.0,860.0,703.0,304.0,2723.0
28,"Carroll County, Mississippi",10221.0,46.0,43068.0,22995.0,1404.0,13.736425007337834,2.7688093141571275,3592.0,286.0,1454.0,2079.0,989.0,837.0,451.0,223.0,1347.0
28,"Copiah County, Mississippi",28748.0,38.2,38046.0,18756.0,6782.0,23.591206344789203,5.026436621678029,9778.0,801.0,2932.0,4363.0,2724.0,1071.0,1324.0,161.0,4621.0
28,"George County, Mississippi",23545.0,36.5,47640.0,20973.0,3385.0,14.376725419409642,3.0579740921639416,7220.0,793.0,3152.0,4399.0,2407.0,1660.0,546.0,210.0,2528.0
28,"Grenada County, Mississippi",21379.0,40.3,34876.0,20150.0,5070.0,23.714860377005472,4.3126432480471495,7889.0,883.0,3215.0,4508.0,2600.0,1627.0,589.0,189.0,2979.0
28,"Hinds County, Mississippi",243249.0,34.2,41011.0,22397.0,56200.0,23.103897652200008,4.809886166027404,89153.0,9661.0,49341.0,62223.0,39138.0,20847.0,4742.0,858.0,23654.0
28,"Jefferson County, Mississippi",7463.0,34.9,21779.0,13758.0,3301.0,44.23154227522444,2.6128902586091383,2453.0,523.0,564.0,1387.0,1063.0,153.0,359.0,125.0,1049.0
28,"Newton County, Mississippi",21437.0,37.2,37643.0,21177.0,4771.0,22.25591267434809,3.1534263189812006,8010.0,1258.0,2771.0,4551.0,2977.0,1279.0,517.0,194.0,2751.0
28,"Union County, Mississippi",28202.0,37.9,40076.0,19518.0,5055.0,17.924260690731153,3.7231402028224947,9927.0,1755.0,3714.0,6207.0,4445.0,1373.0,871.0,266.0,3250.0
28,"Prentiss County, Mississippi",25389.0,39.5,32854.0,19016.0,5449.0,21.46205049430856,2.8004253810705424,9533.0,1950.0,3458.0,6028.0,4526.0,1078.0,844.0,244.0,3065.0
29,"Howell County, Missouri",40139.0,40.2,34984.0,20274.0,9026.0,22.486858167866664,2.1575026781932785,16204.0,1659.0,7997.0,10502.0,5271.0,4474.0,1165.0,440.0,4520.0
29,"Carter County, Missouri",6255.0,41.3,37875.0,21569.0,900.0,14.388489208633093,2.9256594724220624,2403.0,207.0,1050.0,1439.0,725.0,547.0,223.0,152.0,868.0
29,"Dade County, Missouri",7581.0,46.7,38880.0,20468.0,1691.0,22.305764411027567,4.2342698852394145,3107.0,520.0,1113.0,1953.0,1259.0,461.0,344.0,111.0,960.0
29,"Linn County, Missouri",12248.0,42.5,41652.0,22361.0,1999.0,16.321032005225344,1.4696276943174396,4997.0,503.0,2514.0,3394.0,2043.0,1031.0,521.0,195.0,1433.0
29,"Johnson County, Missouri",53941.0,29.9,50689.0,23304.0,7953.0,14.743886839324446,3.359225820804212,19918.0,2434.0,12321.0,16250.0,11672.0,3872.0,1547.0,459.0,2721.0
29,"Laclede County, Missouri",35488.0,40.1,42646.0,20534.0,6198.0,17.465058611361588,3.4997745716862037,13825.0,1880.0,6133.0,9045.0,5110.0,3200.0,1191.0,474.0,3723.0
29,"Maries County, Missouri",8959.0,44.4,41715.0,22087.0,1673.0,18.673959147226252,3.4602076124567476,3667.0,320.0,1385.0,2110.0,1232.0,609.0,429.0,186.0,1349.0
29,"Phelps County, Missouri",44873.0,34.8,41681.0,23691.0,8542.0,19.03594589173891,2.872551422904642,17330.0,1426.0,10652.0,13166.0,7008.0,5430.0,1267.0,480.0,3322.0
29,"Platte County, Missouri",96899.0,38.2,74199.0,37443.0,6936.0,7.1579686064871675,2.2487332170610634,38147.0,3048.0,28914.0,33390.0,23990.0,8707.0,2104.0,325.0,3411.0
29,"St. Francois County, Missouri",66248.0,39.2,42873.0,20944.0,9139.0,13.79513343799058,2.744233788189832,24661.0,4066.0,11588.0,17577.0,11855.0,4511.0,2431.0,894.0,6171.0
29,"St. Louis city, Missouri",314867.0,35.2,38664.0,26739.0,76472.0,24.287079941689665,4.985279498963054,139741.0,10438.0,81299.0,94687.0,62371.0,29513.0,5193.0,917.0,37059.0
29,"Andrew County, Missouri",17358.0,42.5,56658.0,28003.0,1533.0,8.831662633944003,2.1488650766217305,6874.0,457.0,4039.0,5073.0,2875.0,1773.0,613.0,272.0,1409.0
29,"Butler County, Missouri",42826.0,40.3,37878.0,20855.0,9025.0,21.073646850044366,4.020921869892121,16550.0,2128.0,7599.0,11004.0,7699.0,2690.0,1246.0,435.0,4986.0
